seed,pair,recon_feature,obs_feature,family,aggregation,unit,n,pearson_r,pearson_p,spearman_rho,spearman_p,recon_mean,recon_sd,obs_mean,obs_sd,ba_bias,ba_sd_diff,ba_loa_lower,ba_loa_upper,ba_loa_width,ba_bias_over_obs_sd,ba_loa_width_over_obs_sd,ba_prop_bias_slope
3,Tasym_std,Tasym_std,obs_Tasym_std,Tasym,std,dimensionless (-1..1),1594,0.2971200538123539,7.4957392259705415e-34,0.29667486507506835,9.455326876040107e-34,0.42178183121327445,0.1617904831417227,0.24563267710040257,0.12547888801420454,0.17614915411287183,0.17279256658770364,-0.1625242763990273,0.5148225846247709,0.6773468610237983,1.4038150712088817,5.398094227190799,0.38644876467690525
3,Tasym_maxabs,Tasym_maxabs,obs_Tasym_maxabs,Tasym,maxabs,dimensionless (-1..1),1594,0.36765391316302953,3.395072806861507e-52,0.4764359132492257,4.1380405285846e-91,0.9078279836675902,0.1479101377448493,0.7170245943583987,0.26976108768671586,0.1908033893091915,0.2555569939373675,-0.3100883188080489,0.6916950974264319,1.0017834162344808,0.7073050859387806,3.7135949622129756,-0.8209476521788528
3,Tasym_range,Tasym_range,obs_Tasym_range,Tasym,range,dimensionless (-1..1),1594,0.1991993721540276,9.959243135304372e-16,0.20095488832532735,5.515119091416603e-16,1.355924713435709,0.42019309154655554,0.8741156783221066,0.4094765453486951,0.4818090351136025,0.5250572349468062,-0.5473031453821376,1.5109212156093426,2.0582243609914803,1.176646234287514,5.0264768138032725,0.043079421209384225
3,Tlowamp_mean,Tlowamp_mean,obs_Tlowamp_mean,Tlowamp,mean,dimensionless (0..1),1594,0.8849055442701741,0.0,0.9074832155122642,0.0,0.5394120728607278,0.11502398926865266,0.4645905450332497,0.1296325715229836,0.07482152782747804,0.06037983335169957,-0.04352294554185311,0.1931660011968092,0.2366889467386623,0.5771815443328788,1.8258447237290036,-0.12668554546743782
3,Tlowamp_std,Tlowamp_std,obs_Tlowamp_std,Tlowamp,std,dimensionless (0..1),1594,0.7650934129630633,1.193034368616712e-306,0.7477076257595691,2.2273386894607935e-285,0.18301208106148056,0.05088312707760561,0.19258673852572147,0.04643616833644405,-0.009574657464240905,0.03361336356395724,-0.07545685004959711,0.0563075351211153,0.1317643851707124,-0.20618965360943697,2.837537847998992,0.10352274438428637
3,Tlowamp_maxabs,Tlowamp_maxabs,obs_Tlowamp_maxabs,Tlowamp,maxabs,dimensionless (0..1),1594,0.4756471685475754,8.9780293456226e-91,0.4699879005458995,2.1932849277639945e-88,0.8296702626913426,0.06818251314774033,0.7972803746925972,0.08167685840061717,0.032389887998745294,0.07760328228873713,-0.11971254528717948,0.18449232128467005,0.30420486657184953,0.39656138388521256,3.7244927452982313,-0.24338615662264612
3,Tlowamp_range,Tlowamp_range,obs_Tlowamp_range,Tlowamp,range,dimensionless (0..1),1594,0.7135716188779577,2.6192347568762814e-248,0.6825573960864697,4.6130659641132815e-219,0.5801698386637391,0.15551019902649585,0.6320969600941029,0.14262714560823203,-0.05192712143036387,0.11345449391225147,-0.2742979294983767,0.170443686637649,0.44474161613602575,-0.3640760053699538,3.118211573536227,0.10083809425892253
3,STmean_mean,STmean_mean,obs_STmean_mean,STmean,mean,mV,1594,0.907610206399484,0.0,0.8465035084408091,0.0,-0.026999131462170634,0.02552339059569416,-0.02248152014653626,0.027431205811924025,-0.004517611315634378,0.011533033210850682,-0.027122356408901715,0.01808713377763296,0.045209490186534675,-0.1646887616464394,1.6481043704933538,-0.07553977715516816
3,STmean_std,STmean_std,obs_STmean_std,STmean,std,mV,1594,0.9240352984707917,0.0,0.8658337698235269,0.0,0.057967571616687585,0.03353367862356233,0.059182707130489336,0.03799720849688422,-0.0012151355138017563,0.014611962372951294,-0.02985458176478629,0.027424310737182777,0.05727889250196907,-0.03197959960404454,1.5074500145626737,-0.1297074824708058
3,STmean_maxabs,STmean_maxabs,obs_STmean_maxabs,STmean,maxabs,mV,1594,0.8344634532361359,0.0,0.7390839241367266,1.827250169411566e-275,0.10796098731179424,0.07202917099336023,0.1108137780966123,0.08797036956065071,-0.0028527907848180673,0.048496847505297834,-0.09790661189520182,0.09220103032556569,0.1901076422207675,-0.03242899625255326,2.161041759517661,-0.2170522618382578
3,STmean_range,STmean_range,obs_STmean_range,STmean,range,mV,1594,0.8760160077771617,0.0,0.8259053483635437,0.0,0.1763261661969887,0.10664822618167635,0.18573661912672523,0.12987759569926913,-0.009410452929736511,0.0630417442966561,-0.13297227175118248,0.11415136589170945,0.2471236376428919,-0.07245632227075072,1.902742627104873,-0.20926931874540475
3,STslope_mean,STslope_mean,obs_STslope_mean,STslope,mean,mV/sample,1594,0.9178559077413876,0.0,0.8048506628736259,0.0,0.004658890518092267,0.009175291415512501,0.005403845317242551,0.010177260764710237,-0.0007449547991502843,0.004042902882904511,-0.008669044449643126,0.0071791348513425566,0.01584817930098568,-0.07319796715177262,1.557214624581441,-0.10797180109871587
3,STslope_std,STslope_std,obs_STslope_std,STslope,std,mV/sample,1594,0.9461035827198964,0.0,0.8045275086523426,0.0,0.008084768870961361,0.016213615542167825,0.009589710664309884,0.019938406583513875,-0.0015049417933485233,0.0069800180751756835,-0.015185777220692863,0.012175893633995816,0.02736167085468868,-0.07547954181017096,1.3723098052034284,-0.2117072347849609
3,STslope_maxabs,STslope_maxabs,obs_STslope_maxabs,STslope,maxabs,mV/sample,1594,0.8870846057797208,0.0,0.811676183601001,0.0,0.01873613983861735,0.03356590329977354,0.022856786880317823,0.04188677093983706,-0.004120647041700479,0.019665897966287697,-0.042665807055624366,0.0344245129722234,0.07709032002784777,-0.09837585827800047,1.840445522491442,-0.23358592866450423
3,STslope_range,STslope_range,obs_STslope_range,STslope,range,mV/sample,1594,0.9239516819470304,0.0,0.7886477083814851,0.0,0.02541618309703887,0.05006232032812909,0.03213471328932036,0.06371581875961695,-0.006718530192281495,0.025914668593971034,-0.05751128063646472,0.044074220251901726,0.10158550088836645,-0.10544524614254343,1.5943529074251068,-0.24934681101060868
3,T_sign_discordance_rate,T_sign_discordance_rate,obs_T_sign_discordance_rate,T_sign_discordance_rate,rate,fraction of leads,1594,0.3409953293306698,1.080061672436959e-44,0.4105802906296374,7.325733014302337e-66,0.3583228774571309,0.19446305146943643,0.23687787536595561,0.14694875287832024,0.12144500209117526,0.19980285064134812,-0.27016858516586706,0.5130585893482176,0.7832271745140846,0.8264445918213191,5.329934138077577,0.4112106764517731
4,Tpeak_mean,Tpeak_mean,obs_Tpeak_mean,Tpeak,mean,mV,1594,0.8735496814046051,0.0,0.9476883130470112,0.0,0.0965785964975188,0.07313264448164893,0.13912255188119824,0.09802591151105051,-0.04254395538367943,0.049322334073704864,-0.13921573016814096,0.054127819400782096,0.19334354956892305,-0.43400724081900965,1.9723718615677175,-0.31006909646268926
4,Tpeak_std,Tpeak_std,obs_Tpeak_std,Tpeak,std,mV,1594,0.8460409498586599,0.0,0.9147899766074143,0.0,0.14007856504203262,0.07204381136631191,0.1848860099799247,0.09721590860813563,-0.0448074449378921,0.05282265310508109,-0.14833984502385103,0.05872495514806683,0.20706480017191786,-0.46090650778675474,2.129947692065179,-0.32165039887739855
4,Tpeak_maxabs,Tpeak_maxabs,obs_Tpeak_maxabs,Tpeak,maxabs,mV,1594,0.8393918908202027,0.0,0.8822392353214761,0.0,0.33523088168569637,0.1935213966190123,0.46658314441217064,0.2621979244753319,-0.1313522627264743,0.14496643830268416,-0.41548648179973524,0.15278195634678662,0.5682684381465218,-0.500966065956911,2.167326226108192,-0.32706665868415874
4,Tpeak_range,Tpeak_range,obs_Tpeak_range,Tpeak,range,mV,1594,0.8449504455602794,0.0,0.9123735301561706,0.0,0.44855445629234625,0.2361504675947621,0.6433221507904642,0.32689562273879347,-0.19476769449811795,0.1793690771484117,-0.5463310857090049,0.15679569671276897,0.7031267824217738,-0.5958100413407721,2.150921375241566,-0.3486645343281978
4,Tptime_mean,Tptime_mean,obs_Tptime_mean,Tptime,mean,ms,1594,0.37317907783056614,7.662347698711436e-54,0.44403228477428436,5.433232753475949e-78,268.5633626097867,37.20842648784053,254.52530322040985,31.027856740452556,14.038059389376834,38.54252329136172,-61.50528626169213,89.58140504044579,151.08669130213792,0.45243406616206006,4.8693885809121555,0.26285884886201605
4,Tptime_std,Tptime_std,obs_Tptime_std,Tptime,std,ms,1594,0.29387240293940164,4.041241366605713e-33,0.3044865890864773,1.5129576355200791e-35,67.49971475046867,27.334348227873544,33.881241804517,22.25822744795414,33.618472945951666,29.749000513642624,-24.689568060787877,91.92651395269121,116.61608201347909,1.510384105138691,5.239234898024093,0.31463550210436325
4,Tptime_maxabs,Tptime_maxabs,obs_Tptime_maxabs,Tptime,maxabs,ms,1594,0.06331388551076027,0.011459797195934023,0.021115962994691227,0.3995160222974904,399.49811794228356,65.82519077325266,314.5796737766625,62.684096132842505,84.91844416562108,87.97591192085505,-87.51434319925482,257.351231530497,344.8655747297518,1.3547047720949619,5.5016438938339265,0.09190021114122597
4,Tptime_range,Tptime_range,obs_Tptime_range,Tptime,range,ms,1594,0.2027229773398322,3.024423851557541e-16,0.24094609842610062,1.7337746183464302e-22,211.45545796737767,69.4567898820045,118.24341279799248,70.24788660004651,93.21204516938519,88.2086293424788,-79.67686834187325,266.10095868064366,345.7778270225169,1.32690177143811,4.922252380220189,-0.01883231851676086
4,Tarea_mean,Tarea_mean,obs_Tarea_mean,Tarea,mean,mV*s,1594,0.9246268632454326,0.0,0.9476197249583274,0.0,0.007993579591187482,0.00698114758468887,0.010837868390284819,0.008392654004584867,-0.002844288799097335,0.0032900802785252536,-0.009292846145006832,0.003604268546812162,0.012897114691818994,-0.33890218726323207,1.5367146893906698,-0.1907531366096989
4,Tarea_std,Tarea_std,obs_Tarea_std,Tarea,std,mV*s,1594,0.9318921323847686,0.0,0.9021677031507878,0.0,0.01249834243437892,0.009241937554866105,0.015577377553764116,0.010303997411850263,-0.0030790351193851944,0.0037549495145043628,-0.010438736167813746,0.0042806659290433565,0.014719402096857102,-0.2988194771714621,1.4285137610699357,-0.11249273082700802
4,Tarea_maxabs,Tarea_maxabs,obs_Tarea_maxabs,Tarea,maxabs,mV*s,1594,0.8996482942424615,0.0,0.8769985323218628,0.0,0.03066596620476788,0.022813246648616902,0.043005357835947305,0.027245666261525473,-0.012339391631179425,0.012016487776075613,-0.03589170767228762,0.011212924409928776,0.0471046320822164,-0.4528937377686483,1.7288853071188957,-0.1863658832696965
4,Tarea_range,Tarea_range,obs_Tarea_range,Tarea,range,mV*s,1594,0.9010878587487026,0.0,0.8711603138575411,0.0,0.03908745661762861,0.028804689027605256,0.0544123043359473,0.033855549186736354,-0.015324847718318694,0.014779348598627643,-0.04429237097162887,0.013642675534991487,0.05793504650662036,-0.45265393964787715,1.7112422600817734,-0.1695447370847581
4,Tabsarea_mean,Tabsarea_mean,obs_Tabsarea_mean,Tabsarea,mean,mV*s,1594,0.9628217454956178,0.0,0.9696544921327805,0.0,0.021309205545734004,0.009801027311628683,0.022625682722772898,0.010312218585923497,-0.0013164771770388956,0.0027886473187774125,-0.006782225921842624,0.004149271567764833,0.010931497489607457,-0.1276618766436864,1.0600529263925123,-0.05179347924167589
4,Tabsarea_std,Tabsarea_std,obs_Tabsarea_std,Tabsarea,std,mV*s,1594,0.926608628518375,0.0,0.9148814589965545,0.0,0.0134225256187202,0.008110380461345566,0.013862018642785447,0.008823343513569976,-0.0004394930240652447,0.0033184617160711746,-0.006943677987564747,0.0060646919394342575,0.013008369926999004,-0.049810258819609675,1.4743129865671232,-0.0874081064784141
4,Tabsarea_maxabs,Tabsarea_maxabs,obs_Tabsarea_maxabs,Tabsarea,maxabs,mV*s,1594,0.9111237930469904,0.0,0.897773772903142,0.0,0.047381584167503134,0.025893554365799674,0.051991397208908406,0.02885633201383772,-0.00460981304140527,0.011899302967609911,-0.027932446857920692,0.018712820775110155,0.04664526763303085,-0.15975048523820307,1.6164655858084336,-0.11324730325832011
4,Tabsarea_range,Tabsarea_range,obs_Tabsarea_range,Tabsarea,range,mV*s,1594,0.9032563453420418,0.0,0.8893668203735837,0.0,0.04211548164579674,0.02492383891215981,0.046214202715119196,0.027971194812226458,-0.004098721069322459,0.012007329816162999,-0.02763308750900194,0.019435645370357017,0.047068732879358956,-0.14653364280065975,1.682757322142878,-0.12105917812178828
4,Twidth_mean,Twidth_mean,obs_Twidth_mean,Twidth,mean,fraction of T window,1594,0.14884440239579266,2.3546986957565706e-09,0.1269266857909164,3.692981513908165e-07,0.6894334357288107,0.05654726862533877,0.5144795858030834,0.09871228033549957,0.17495384992572727,0.10620751297085515,-0.033212875497148825,0.38312057534860333,0.4163334508457522,1.7723615474295673,4.217645964926894,-0.8965760974362375
4,Twidth_std,Twidth_std,obs_Twidth_std,Twidth,std,fraction of T window,1594,0.31321364345846414,1.2811438322907415e-37,0.3076904872701081,2.6742906625936477e-36,0.10839968917659196,0.039266588176600684,0.13381823034083204,0.047659518152459654,-0.02541854116424008,0.051390484379484666,-0.12614389054803002,0.07530680821954987,0.2014506987675799,-0.5333360921301773,4.2268723347800625,-0.2926683439851156
4,Twidth_maxabs,Twidth_maxabs,obs_Twidth_maxabs,Twidth,maxabs,fraction of T window,1594,0.28560853343255777,2.6664755113152433e-31,0.29445356619159113,2.9941463397001407e-33,0.8573746376498074,0.09049535716343715,0.7811188508631508,0.14138228130678493,0.07625578678665687,0.14446437838392578,-0.2068943948458377,0.3594059684191514,0.5663003632649891,0.5393588650701547,4.005454983684808,-0.6650107956276561
4,Twidth_range,Twidth_range,obs_Twidth_range,Twidth,range,fraction of T window,1594,0.2656269581292766,3.785949474952496e-27,0.2697094977743164,5.725512077338902e-28,0.37182537965647033,0.1275239607481351,0.43659412451866914,0.14285187166868443,-0.06476874486219876,0.16428982267297393,-0.38677679730122766,0.25723930757683017,0.6440161048780578,-0.45339794365744507,4.508279082067058,-0.17883817855010273
4,Tasym_mean,Tasym_mean,obs_Tasym_mean,Tasym,mean,dimensionless (-1..1),1594,0.2791670172137823,6.343736680440096e-30,0.2832463904718348,8.60793296607906e-31,0.20710327489546762,0.2250640248792193,0.2412077130977936,0.17656416296584454,-0.03410443820232597,0.24421610599447088,-0.5127680059514889,0.44455912954683696,0.9573271354983258,-0.1931560608305509,5.421978726699574,0.3745370806072354
4,Tasym_std,Tasym_std,obs_Tasym_std,Tasym,std,dimensionless (-1..1),1594,0.318679247739848,5.940687611688127e-39,0.32367860209481364,3.382883686909295e-40,0.4255664537259126,0.16966889157549261,0.24563267710040257,0.12547888801420454,0.17993377662551005,0.1759636568050488,-0.1649549907123856,0.5248225439634057,0.6897775346757913,1.4339764997370799,5.497160084792165,0.4489565031964682
4,Tasym_maxabs,Tasym_maxabs,obs_Tasym_maxabs,Tasym,maxabs,dimensionless (-1..1),1594,0.3510671832909182,1.920579419430221e-47,0.4774706003362002,1.4934144039341492e-91,0.8912653089635345,0.16570117191684777,0.7170245943583987,0.26976108768671586,0.1742407146051358,0.2623789384478408,-0.3400220047526322,0.6885034339629038,1.028525438715536,0.6459075180164174,3.812727208121295,-0.6885963916917095
4,Tasym_range,Tasym_range,obs_Tasym_range,Tasym,range,dimensionless (-1..1),1594,0.23044885084281208,1.1728358195429391e-20,0.23622757719821003,1.1823527308492117e-21,1.372969526616757,0.4548292170726236,0.8741156783221066,0.4094765453486951,0.49885384829465046,0.5373101486340041,-0.5542740430279973,1.5519817396172984,2.1062557826452957,1.218272093874986,5.143776381261803,0.1702882420706689
4,Tlowamp_mean,Tlowamp_mean,obs_Tlowamp_mean,Tlowamp,mean,dimensionless (0..1),1594,0.904616497203903,0.0,0.9229556450039164,0.0,0.5554710987264743,0.1157921933138571,0.4645905450332497,0.1296325715229836,0.09088055369322459,0.055272531321825136,-0.01745360769755268,0.19921471508400185,0.21666832278155454,0.7010626467215583,1.6714034153302255,-0.11841667459818515
4,Tlowamp_std,Tlowamp_std,obs_Tlowamp_std,Tlowamp,std,dimensionless (0..1),1594,0.8064678869023936,0.0,0.788505286980112,0.0,0.18555003819008783,0.05321807497767366,0.19258673852572147,0.04643616833644405,-0.007036700335633626,0.031662662651651484,-0.06909551913287054,0.055022118461603285,0.12411763759447382,-0.1515349045306798,2.6728656140447264,0.15061572765392228
4,Tlowamp_maxabs,Tlowamp_maxabs,obs_Tlowamp_maxabs,Tlowamp,maxabs,dimensionless (0..1),1594,0.542842735871568,7.6182551547063e-123,0.5248647044096104,1.5094864600115613e-113,0.8365849142534505,0.06353323563977191,0.7972803746925972,0.08167685840061717,0.0393045395608532,0.07123024293531485,-0.10030673659236392,0.1789158157140703,0.2792225523064342,0.48122002156434807,3.418625027628687,-0.3224490872400392
4,Tlowamp_range,Tlowamp_range,obs_Tlowamp_range,Tlowamp,range,dimensionless (0..1),1594,0.7584332517425489,2.745127685800122e-298,0.7244677665871403,1.567905330695364e-259,0.5807645197867001,0.15536512823618254,0.6320969600941029,0.14262714560823203,-0.051332440307402756,0.1042504145380988,-0.2556632528020764,0.1529983721872709,0.40866162498934727,-0.359906524725683,2.865244363172339,0.09721219522710874
4,STmean_mean,STmean_mean,obs_STmean_mean,STmean,mean,mV,1594,0.9447431508435902,0.0,0.9045366017106716,0.0,-0.025326202812164363,0.02369556115239531,-0.02248152014653626,0.027431205811924025,-0.002844682665628105,0.009262219141820559,-0.0209986321835964,0.01530926685234019,0.03630789903593659,-0.10370242872777961,1.323598360381007,-0.15026197590787468
4,STmean_std,STmean_std,obs_STmean_std,STmean,std,mV,1594,0.9390571442367708,0.0,0.9065235164012945,0.0,0.05652237425439146,0.03187389041050319,0.059182707130489336,0.03799720849688422,-0.002660332876097867,0.013605627818094386,-0.02932736339956286,0.02400669764736713,0.05333406104692999,-0.07001390316122867,1.4036310338772227,-0.18073980533848155
4,STmean_maxabs,STmean_maxabs,obs_STmean_maxabs,STmean,maxabs,mV,1594,0.8612561073573153,0.0,0.8024222433580436,0.0,0.10457515483751569,0.06584862870391676,0.1108137780966123,0.08797036956065071,-0.0062386232590966135,0.04579064028932098,-0.09598827822616574,0.0835110317079725,0.17949930993413823,-0.07091732466572653,2.0404519252403888,-0.30859870573031045
4,STmean_range,STmean_range,obs_STmean_range,STmean,range,mV,1594,0.8958554907970138,0.0,0.8671727293711986,0.0,0.1716913301631117,0.09993633500035815,0.18573661912672523,0.12987759569926913,-0.01404528896361355,0.05999970428165051,-0.13164470935564854,0.10355413142842144,0.23519884078407,-0.10814250824395719,1.8109269694880374,-0.27462731422624553
4,STslope_mean,STslope_mean,obs_STslope_mean,STslope,mean,mV/sample,1594,0.9237257990801551,0.0,0.7802118712399595,0.0,0.0041230244366793865,0.00915812609691664,0.005403845317242551,0.010177260764710237,-0.0012808208805631651,0.00390600229789879,-0.008936585384444792,0.006374943623318463,0.015311529007763256,-0.125851239363388,1.5044842970768864,-0.10958413795758647
4,STslope_std,STslope_std,obs_STslope_std,STslope,std,mV/sample,1594,0.9591922626718334,0.0,0.8045947071426166,0.0,0.007994167105004578,0.017035489220857306,0.009589710664309884,0.019938406583513875,-0.0015955435593053078,0.0060123608504096615,-0.013379770826108245,0.010188683707497629,0.023568454533605874,-0.08002362438654387,1.1820630918968977,-0.16027531426049837
4,STslope_maxabs,STslope_maxabs,obs_STslope_maxabs,STslope,maxabs,mV/sample,1594,0.9133566997021678,0.0,0.7872169731179298,0.0,0.017547878093840542,0.033279360013221654,0.022856786880317823,0.04188677093983706,-0.005308908786477285,0.017766343656229564,-0.04013094235268723,0.029513124779732655,0.06964406713241988,-0.12674428387193165,1.6626745287301157,-0.2392525545460946
4,STslope_range,STslope_range,obs_STslope_range,STslope,range,mV/sample,1594,0.9442085826211482,0.0,0.7868244278630392,0.0,0.025119282543085736,0.052275014148915444,0.03213471328932036,0.06371581875961695,-0.007015430746234627,0.022417538125354186,-0.05095380547192883,0.036922943979459576,0.0878767494513884,-0.11010500818802949,1.3791983083969195,-0.20287512755339393
4,T_sign_discordance_rate,T_sign_discordance_rate,obs_T_sign_discordance_rate,T_sign_discordance_rate,rate,fraction of leads,1594,0.4664433360265894,6.516457893785727e-87,0.51151597016782,5.3544039875755345e-107,0.3214659138435801,0.1769513654016409,0.23687787536595561,0.14694875287832024,0.08458803847762443,0.16925741487826912,-0.24715649468378303,0.41633257163903187,0.6634890663228149,0.5756295090688309,4.515105118804321,0.2518772737138583
