epoch,train_loss,val_median_nrmse,val_sat090
49,4.076892037042646,0.4188973009586334,0.3049870825499452
50,3.916164623913516,0.4161953926086426,0.28519836063356374
51,3.903574902633791,0.4069820046424866,0.2970878251342468
52,3.8901481164203195,0.41796597838401794,0.29058175866686503
53,3.8632857078685467,0.4210943281650543,0.2919749496151817
54,3.893019819388909,0.4071195423603058,0.2963438882200971
55,3.789296117625041,0.41256946325302124,0.28937793347851376
56,3.805530053997815,0.40396904945373535,0.27460740420121466
57,3.800512233394087,0.4114617109298706,0.3029175853160379
58,3.7383132199506557,0.4020098149776459,0.2709012457561781
59,3.7274503429965185,0.4175233244895935,0.29562700355737104
60,3.7048207503759656,0.40980178117752075,0.2796797013431443
61,3.706962063711352,0.4064794182777405,0.29409855135193624
62,3.662922312931626,0.42628249526023865,0.31223708593147664
63,3.6619450396241384,0.43246084451675415,0.2750672924754163
64,3.6424014180912923,0.4054456353187561,0.2982510719454627
65,3.6915919873117926,0.40939244627952576,0.2787328725433174
66,3.64152325901037,0.4095410108566284,0.28031542925159947
67,3.6104242811171066,0.41113489866256714,0.2904329712840351
68,3.585225693519141,0.40079471468925476,0.2539530102392772
69,3.6135969247530566,0.4030294418334961,0.2689264314022535
70,3.580413588152949,0.40256965160369873,0.2803424815030231
71,3.5896621865531206,0.3990562856197357,0.28710554435892927
72,3.5415701269248023,0.4116288423538208,0.27877345092045286
73,3.574931431379335,0.40100952982902527,0.2690887449107952
74,3.518650052764545,0.4114605784416199,0.2781512491377095
75,3.5852717141218493,0.39084362983703613,0.25456168589630873
76,3.545032714736688,0.4041900932788849,0.259228199266884
77,3.503576827151907,0.39253854751586914,0.2731330564986271
78,3.476153612288918,0.39450162649154663,0.2657207396085539
79,3.48081550239243,0.39719173312187195,0.27647400954944473
80,3.4705849277442806,0.4111904501914978,0.285252465136411
81,3.48266573587952,0.4023936986923218,0.2703331484762819
82,3.4707713145005266,0.39082837104797363,0.2569287578958759
83,3.4480425660603737,0.3934400677680969,0.2635295072432403
84,3.462866735542016,0.40369319915771484,0.269967943082063
85,3.427776223144507,0.401967316865921,0.26093249110657235
86,3.432229140332927,0.3936927616596222,0.24200944123574686
87,3.4366520622513774,0.3901274800300598,0.2575239074271956
88,3.472894171173541,0.395673543214798,0.27203744031597027
89,3.397064682323764,0.4023462235927582,0.2480691455546388
90,3.4309286051552332,0.3950178325176239,0.27583828164098956
91,3.4201073165221985,0.39355209469795227,0.272132123195953
92,3.409777405653211,0.39892733097076416,0.27723147258930625
93,3.419100936720235,0.39442792534828186,0.25339843908509285
94,3.3862573540090963,0.39602553844451904,0.26573426573426573
95,3.379041678444314,0.40031522512435913,0.28614518943339057
96,3.4124341841767496,0.39457643032073975,0.2730383736186444
97,3.4125842225359606,0.39981380105018616,0.26005329293530455
98,3.3902426555650576,0.39940398931503296,0.26179816315212834
99,3.3766468769624614,0.39851126074790955,0.277177368086459
100,3.3450431707391632,0.39570969343185425,0.2726731682244255
101,3.4032364172183467,0.4039138853549957,0.2877277461416726
102,3.3650926176088505,0.3971444368362427,0.2584707362270225
103,3.373546642010871,0.4035606384277344,0.2635295072432403
104,3.3367993338905326,0.4032818377017975,0.2576185903071783
105,3.344473543358731,0.3829091787338257,0.2574562767986366
106,3.358361739326067,0.3969762325286865,0.27955796621173795
107,3.337908796366085,0.3990093171596527,0.26808781160812106
108,3.3272312888877087,0.3984472453594208,0.2633807198604104
109,3.3663465327726865,0.4059954583644867,0.2724432240873247
110,3.3328374977260853,0.390671044588089,0.2647198063058798
111,3.3561537134611252,0.3915972411632538,0.2604320244552353
112,3.326903041518109,0.39483726024627686,0.26926458454504876
113,3.3093663591495295,0.3921361267566681,0.26473333243159164
114,3.3160800082967565,0.39641910791397095,0.27027904397343466
115,3.3205817755168563,0.3967045545578003,0.2551974138047639
116,3.330091781240581,0.3974790871143341,0.2568746533930286
117,3.309855577725578,0.39081114530563354,0.2660859450027729
118,3.2866784274682646,0.4066551625728607,0.2849548903707511
119,3.33201439634234,0.3969348073005676,0.27122587277326154
120,3.2833281475815967,0.3936948776245117,0.26150058838646845
121,3.2682136496636804,0.389443039894104,0.2581731614613626
122,3.3150483871871175,0.38887500762939453,0.26496327656869245
123,3.293698296024552,0.38814082741737366,0.2739716762927595
124,3.256669510496307,0.40283435583114624,0.26216336854634725
125,3.3147583023780576,0.3901594281196594,0.26785786747102025
